surface	source	record_paths	occurrences	label	semantic_type	target_curie	ontology_label	label_match	target_label	target_label_match	declared_exact_synonyms	asserted_predicate	status
mapping	mappings/node_grounding.tsv:108		1	high osmolarity	ENVIRONMENTAL_FACTOR	PATO:0001657	increased osmolarity	EXACT_SYNONYM	increased osmolarity	CANONICAL_LABEL	high osmolarity	skos:closeMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:109		1	cold environment	ENVIRONMENTAL_FACTOR	ENVO:01000309	cold environment	CANONICAL_LABEL	cold environment	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:110		1	multicopper oxidase	GENE_OR_PROTEIN	InterPro:IPR045087			Multicopper oxidase			skos:closeMatch	NO_DIRECT_SOURCE
mapping	mappings/node_grounding.tsv:111		1	nitrogenase	GENE_OR_PROTEIN	GO:0016610	nitrogenase complex	NO_EXACT_LABEL_MATCH	nitrogenase complex	CANONICAL_LABEL		skos:closeMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:112		1	proteorhodopsin	GENE_OR_PROTEIN	InterPro:IPR017402			Proteorhodopsin			skos:closeMatch	NO_DIRECT_SOURCE
mapping	mappings/node_grounding.tsv:113		1	catalase	GENE_OR_PROTEIN	GO:0004096	catalase activity	NO_EXACT_LABEL_MATCH	catalase activity	CANONICAL_LABEL	catalase reaction	skos:closeMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:114		1	urease	GENE_OR_PROTEIN	GO:0009039	urease activity	NO_EXACT_LABEL_MATCH	urease activity	CANONICAL_LABEL		skos:closeMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:115		1	glucose	CHEMICAL	CHEBI:17234	glucose	CANONICAL_LABEL	glucose	CANONICAL_LABEL	gluco-hexose | Glucose | glucose	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:116		1	manganese(2+)	CHEMICAL	CHEBI:29035	manganese(2+)	CANONICAL_LABEL	manganese(2+)	CANONICAL_LABEL	manganese(2+) | manganese(2+) ion | manganese(II) cation	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:117		1	ethanol	CHEMICAL	CHEBI:16236	ethanol	CANONICAL_LABEL	ethanol	CANONICAL_LABEL	ETHANOL | Ethanol | ethanol	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:118		1	lactate	CHEMICAL	CHEBI:24996	lactate	CANONICAL_LABEL	lactate	CANONICAL_LABEL	2-hydroxypropanoate	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:119		1	propionate	CHEMICAL	CHEBI:17272	propionate	CANONICAL_LABEL	propionate	CANONICAL_LABEL	propanoate	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:120		1	xylose	CHEMICAL	CHEBI:18222	xylose	CANONICAL_LABEL	xylose	CANONICAL_LABEL	xylo-pentose | Xylose | xylose	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:121		1	capsular polysaccharide	CHEMICAL	CHEBI:3379	capsular polysaccharide	CANONICAL_LABEL	capsular polysaccharide	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:122		1	lipoteichoic acids	CHEMICAL	CHEBI:28640	lipoteichoic acid	NO_EXACT_LABEL_MATCH	lipoteichoic acid	CANONICAL_LABEL		skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:123		1	horizontal gene transfer	BIOLOGICAL_PROCESS	GO:0009292	horizontal gene transfer	CANONICAL_LABEL	horizontal gene transfer	CANONICAL_LABEL	genetic transfer | lateral gene transfer	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:124		1	phenazine biosynthesis	BIOLOGICAL_PROCESS	GO:0002047	phenazine biosynthetic process	NO_EXACT_LABEL_MATCH	phenazine biosynthetic process	CANONICAL_LABEL		skos:closeMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:125		1	type iv pilus	CELLULAR_LOCALIZATION	GO:0044096	type IV pilus	CANONICAL_LABEL	type IV pilus	CANONICAL_LABEL	TFP | type 4 pilus | type IV fimbriae	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:126		1	habitat	ENVIRONMENTAL_FACTOR	ENVO:01000739	habitat	CANONICAL_LABEL	habitat	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:127		1	ultraviolet radiation	ENVIRONMENTAL_FACTOR	ENVO:21001216	ultraviolet radiation	CANONICAL_LABEL	ultraviolet radiation	CANONICAL_LABEL	UV radiation	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:128		1	hydrostatic pressure	ENVIRONMENTAL_FACTOR	PATO:0001025	pressure	NO_EXACT_LABEL_MATCH	pressure	CANONICAL_LABEL		skos:closeMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:129		1	chemotaxis signaling	BIOLOGICAL_PROCESS	GO:0006935	chemotaxis	NO_EXACT_LABEL_MATCH	chemotaxis	CANONICAL_LABEL	taxis in response to chemical stimulus	skos:closeMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:130		1	salt-in strategy	BIOLOGICAL_PROCESS	METPO:1007720			salt-in strategy			skos:exactMatch	TERM_NOT_FOUND
mapping	mappings/node_grounding.tsv:131		1	reductive genome evolution	BIOLOGICAL_PROCESS	METPO:1007721			reductive genome evolution			skos:exactMatch	TERM_NOT_FOUND
mapping	mappings/node_grounding.tsv:132		1	bicarbonate	CHEMICAL	CHEBI:17544	hydrogencarbonate	NO_EXACT_LABEL_MATCH	hydrogencarbonate	CANONICAL_LABEL	hydrogen(trioxidocarbonate)(1-) | Hydrogencarbonate | hydrogencarbonate | hydrogencarbonate(1-) | hydrogentrioxocarbonate(1-) | hydrogentrioxocarbonate(IV) | hydroxidodioxidocarbonate(1-)	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:133		1	pyruvate	CHEMICAL	CHEBI:15361	pyruvate	CANONICAL_LABEL	pyruvate	CANONICAL_LABEL	2-oxopropanoate	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:134		1	biofilm formation	BIOLOGICAL_PROCESS	GO:0042710	biofilm formation	CANONICAL_LABEL	biofilm formation	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:135		1	atp synthesis	BIOLOGICAL_PROCESS	GO:0006754	ATP biosynthetic process	EXACT_SYNONYM	ATP biosynthetic process	CANONICAL_LABEL	ATP anabolism | ATP biosynthesis | ATP formation | ATP synthesis	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:136		1	hydrogen peroxide	CHEMICAL	CHEBI:16240	hydrogen peroxide	CANONICAL_LABEL	hydrogen peroxide	CANONICAL_LABEL	bis(hydridooxygen)(O--O) | dihydrogen peroxide | dihydrogen(peroxide) | dioxidane | HYDROGEN PEROXIDE | Hydrogen peroxide | hydrogen peroxide	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:137		1	ectoine	CHEMICAL	CHEBI:27592	ectoine	CANONICAL_LABEL	ectoine	CANONICAL_LABEL	(4S)-2-methyl-1,4,5,6-tetrahydropyrimidine-4-carboxylic acid	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:138		1	glycine betaine	CHEMICAL	CHEBI:17750	glycine betaine	CANONICAL_LABEL	glycine betaine	CANONICAL_LABEL	(trimethylammonio)acetate	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:139		1	unsaturated fatty acids	CHEMICAL	CHEBI:27208	unsaturated fatty acid	NO_EXACT_LABEL_MATCH	unsaturated fatty acid	CANONICAL_LABEL		skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:140		1	cyclic di-amp	CHEMICAL	CHEBI:71578	cyclic di-AMP	CANONICAL_LABEL	cyclic di-AMP	CANONICAL_LABEL	(2R,3R,3aS,7aR,9R,10R,10aS,14aR)-2,9-bis(6-amino-9H-purin-9-yl)octahydro-2H,7H-difuro[3,2-d:3',2'-j][1,3,7,9,2,8]tetraoxadiphosphacyclododecine-3,5,10,12-tetrol 5,12-dioxide	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:141		1	lycopene	CHEMICAL	CHEBI:15948	lycopene	CANONICAL_LABEL	lycopene	CANONICAL_LABEL	psi,psi-carotene	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:142		1	reactive oxygen species	CHEMICAL	CHEBI:26523	reactive oxygen species	CANONICAL_LABEL	reactive oxygen species	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:143		1	carboxysome	ORGANELLE	GO:0031470	carboxysome	CANONICAL_LABEL	carboxysome	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:144		1	quorum sensing	BIOLOGICAL_PROCESS	GO:0009372	quorum sensing	CANONICAL_LABEL	quorum sensing	CANONICAL_LABEL	quorum sensing system	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:145		1	glycine betaine biosynthesis	BIOLOGICAL_PROCESS	GO:0031456	glycine betaine biosynthetic process	EXACT_SYNONYM	glycine betaine biosynthetic process	CANONICAL_LABEL	glycine betaine anabolism | glycine betaine biosynthesis | glycine betaine formation | glycine betaine synthesis | N-trimethylglycine biosynthesis | N-trimethylglycine biosynthetic process	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:146		1	ectoine biosynthesis	BIOLOGICAL_PROCESS	GO:0019491	ectoine biosynthetic process	EXACT_SYNONYM	ectoine biosynthetic process	CANONICAL_LABEL	ectoine anabolism | ectoine biosynthesis | ectoine formation | ectoine synthesis	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:147		1	sodium ion	CHEMICAL	CHEBI:29101	sodium(1+)	NO_EXACT_LABEL_MATCH	sodium(1+)	CANONICAL_LABEL	sodium cation | sodium(1+) | sodium(1+) ion | sodium(I) cation	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:148		1	reduced ferredoxin	CHEMICAL	CHEBI:17513	reduced ferredoxin	CANONICAL_LABEL	reduced ferredoxin	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:149		1	beta-carotene	CHEMICAL	CHEBI:17579	beta-carotene	CANONICAL_LABEL	beta-carotene	CANONICAL_LABEL	beta,beta-carotene	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:150		1	cell pole	CELLULAR_LOCALIZATION	GO:0060187	cell pole	CANONICAL_LABEL	cell pole	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:151		1	cellulose	CHEMICAL	CHEBI:18246	(1->4)-beta-D-glucan	NO_EXACT_LABEL_MATCH	(1->4)-beta-D-glucan	CANONICAL_LABEL	(1->4)-beta-D-glucopyranan	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:152		1	lignin	CHEMICAL	CHEBI:6457	lignin	CANONICAL_LABEL	lignin	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:153		1	superoxide dismutase activity	MOLECULAR_FUNCTION	GO:0004784	superoxide dismutase activity	CANONICAL_LABEL	superoxide dismutase activity	CANONICAL_LABEL	superoxide:superoxide oxidoreductase activity	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:154		1	potassium ion	CHEMICAL	CHEBI:29103	potassium(1+)	NO_EXACT_LABEL_MATCH	potassium(1+)	CANONICAL_LABEL	potassium cation | potassium(1+) | potassium(1+) ion | potassium(I) cation	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:155		1	superoxide	CHEMICAL	CHEBI:18421	superoxide	CANONICAL_LABEL	superoxide	CANONICAL_LABEL	dioxidanidyl | dioxide(.1-)	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:156		1	homologous recombination	BIOLOGICAL_PROCESS	GO:0035825	homologous recombination	CANONICAL_LABEL	homologous recombination	CANONICAL_LABEL	interchromosomal DNA recombination | interstrand DNA recombination	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:157		1	unsaturated fatty acid biosynthesis	BIOLOGICAL_PROCESS	GO:0006636	unsaturated fatty acid biosynthetic process	EXACT_SYNONYM	unsaturated fatty acid biosynthetic process	CANONICAL_LABEL	unsaturated fatty acid anabolism | unsaturated fatty acid biosynthesis | unsaturated fatty acid formation | unsaturated fatty acid synthesis	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:158		1	nitrite	CHEMICAL	CHEBI:16301	nitrite	CANONICAL_LABEL	nitrite	CANONICAL_LABEL	dioxidonitrate(1-) | dioxonitrate(1-) | dioxonitrate(III) | Nitrite | nitrite	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:159		1	nitrous oxide	CHEMICAL	CHEBI:17045	dinitrogen oxide	NO_EXACT_LABEL_MATCH	dinitrogen oxide	CANONICAL_LABEL	Dinitrogen oxide | dinitrogen oxide | oxidodinitrogen(N--N)	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:160		1	oxaloacetate	CHEMICAL	CHEBI:16452	oxaloacetate(2-)	NO_EXACT_LABEL_MATCH	oxaloacetate(2-)	CANONICAL_LABEL	2-oxobutanedioate	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:161		1	4-hydroxybutyryl-coa	CHEMICAL	CHEBI:28522	4-hydroxybutyryl-CoA	CANONICAL_LABEL	4-hydroxybutyryl-CoA	CANONICAL_LABEL	3'-phosphoadenosine 5'-{3-[(3R)-3-hydroxy-4-{[3-({2-[(4-hydroxybutanoyl)sulfanyl]ethyl}amino)-3-oxopropyl]amino}-2,2-dimethyl-4-oxobutyl]dihydrogen diphosphate} | 4-hydroxybutanoyl-coenzyme A	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:162		1	nad+	CHEMICAL	CHEBI:15846	NAD(+)	NO_EXACT_LABEL_MATCH	NAD(+)	CANONICAL_LABEL	adenosine 5'-{3-[1-(3-carbamoylpyridinio)-1,4-anhydro-D-ribitol-5-yl] dihydrogen diphosphate}	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:163		1	propionyl-coa	CHEMICAL	CHEBI:15539	propionyl-CoA	CANONICAL_LABEL	propionyl-CoA	CANONICAL_LABEL	3'-phosphoadenosine 5'-(3-{(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-[(3-oxo-3-{[2-(propanoylsulfanyl)ethyl]amino}propyl)amino]butyl} dihydrogen diphosphate)	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:164		1	4-hydroxyphenylpyruvate	CHEMICAL	CHEBI:36242	3-(4-hydroxyphenyl)pyruvate	NO_EXACT_LABEL_MATCH	3-(4-hydroxyphenyl)pyruvate	CANONICAL_LABEL	3-(4-hydroxyphenyl)-2-oxopropanoate	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:165		1	lipid ii	CHEMICAL	CHEBI:27692	lipid II	CANONICAL_LABEL	lipid II	CANONICAL_LABEL	N-[(2R)-2-{[(2R,3R,4R,5S,6R)-3-acetamido-5-{[(2S,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]oxy}-2-({hydroxy[(hydroxy{[(2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E,38E)-3,7,11,15,19,23,27,31,35,39,43-undecamethyltetratetraconta-2,6,10,14,18,22,26,30,34,38,42-undecaen-1-yl]oxy}phosphoryl)oxy]phosphoryl}oxy)-6-(hydroxymethyl)tetrahydro-2H-pyran-4-yl]oxy}propanoyl]-L-alanyl-D-gamma-glutamyl-L-lysyl-D-alanyl-D-alanine	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:166		1	daughter cell separation	BIOLOGICAL_PROCESS	GO:0000920	septum digestion after cytokinesis	NO_EXACT_LABEL_MATCH	septum digestion after cytokinesis	CANONICAL_LABEL	cell separation following cytokinesis	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:167		1	cyclic di-gmp	CHEMICAL	CHEBI:49537	c-di-GMP	NO_EXACT_LABEL_MATCH	c-di-GMP	CANONICAL_LABEL	9,9'-[(2R,3R,3aS,7aR,9R,10R,10aS,14aR)-3,5,10,12-tetrahydroxy-5,12-dioxidooctahydro-2H,7H-difuro[3,2-d:3',2'-j][1,3,7,9,2,8]tetraoxadiphosphacyclododecine-2,9-diyl]bis(2-amino-1,9-dihydro-6H-purin-6-one)	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:168		1	spore coat	CELLULAR_LOCALIZATION	GO:0031160	spore wall	EXACT_SYNONYM	spore wall	CANONICAL_LABEL	spore coat	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:169		1	extracellular matrix	CELLULAR_LOCALIZATION	GO:0031012	extracellular matrix	CANONICAL_LABEL	extracellular matrix	CANONICAL_LABEL	proteinaceous extracellular matrix	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:170		1	nitric oxide	CHEMICAL	CHEBI:16480	nitric oxide	CANONICAL_LABEL	nitric oxide	CANONICAL_LABEL	oxidonitrogen(.) | oxoazanyl	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:171		1	organic acids	CHEMICAL	CHEBI:64709	organic acid	NO_EXACT_LABEL_MATCH	organic acid	CANONICAL_LABEL		skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:172		1	plant cell wall	CELLULAR_LOCALIZATION	GO:0009505	plant-type cell wall	NO_EXACT_LABEL_MATCH	plant-type cell wall	CANONICAL_LABEL	cellulose and pectin-containing cell wall	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:173		1	hemicellulose	CHEMICAL	CHEBI:61266	hemicellulose	CANONICAL_LABEL	hemicellulose	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:174		1	flagellar motility	BIOLOGICAL_PROCESS	GO:0071973	bacterial-type flagellum-dependent cell motility	NO_EXACT_LABEL_MATCH	bacterial-type flagellum-dependent cell motility	CANONICAL_LABEL	flagellin-based flagellar cell motility	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:175		1	hydrogen peroxide detoxification	BIOLOGICAL_PROCESS	GO:0042744	hydrogen peroxide catabolic process	NO_EXACT_LABEL_MATCH	hydrogen peroxide catabolic process	CANONICAL_LABEL	H2O2 catabolic process | hydrogen peroxide breakdown | hydrogen peroxide catabolism | hydrogen peroxide degradation	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:176		1	hydroxide ion	CHEMICAL	CHEBI:16234	hydroxide	NO_EXACT_LABEL_MATCH	hydroxide	CANONICAL_LABEL	hydridooxygenate(1-) | hydroxide | oxidanide	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:177		1	arsenate(3-)	CHEMICAL	CHEBI:29125	arsenate(3-)	CANONICAL_LABEL	arsenate(3-)	CANONICAL_LABEL	Arsenate | arsenate | arsorate | tetraoxidoarsenate(3-) | tetraoxoarsenate(3-) | tetraoxoarsenate(V)	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:178		1	zinc(2+) ion	CHEMICAL	CHEBI:29105	zinc(2+)	EXACT_SYNONYM	zinc(2+)	CANONICAL_LABEL	zinc(2+) | zinc(2+) ion | zinc(II) cation	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:179		1	catalase activity	MOLECULAR_FUNCTION	GO:0004096	catalase activity	CANONICAL_LABEL	catalase activity	CANONICAL_LABEL	catalase reaction	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:180		1	compatible osmolytes	CHEMICAL	CHEBI:23366	compatible osmolytes	CANONICAL_LABEL	compatible osmolytes	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:181		1	hopanoid biosynthetic process	BIOLOGICAL_PROCESS	GO:0019746	hopanoid biosynthetic process	CANONICAL_LABEL	hopanoid biosynthetic process	CANONICAL_LABEL	hopanoid anabolism | hopanoid biosynthesis | hopanoid formation | hopanoid synthesis	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:182		1	macrocyclic archaeol	CHEMICAL	CHEBI:193595	macrocyclic archaeol	CANONICAL_LABEL	macrocyclic archaeol	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:183		1	mercury(0)	CHEMICAL	CHEBI:16170	mercury(0)	CANONICAL_LABEL	mercury(0)	CANONICAL_LABEL	Mercury | mercury	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:184		1	translation	BIOLOGICAL_PROCESS	GO:0006412	translation	CANONICAL_LABEL	translation	CANONICAL_LABEL	protein translation	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:185		1	hydroxyectoine	CHEMICAL	CHEBI:49432	5-hydroxyectoine	NO_EXACT_LABEL_MATCH	5-hydroxyectoine	CANONICAL_LABEL	(4S,5S)-5-hydroxy-2-methyl-1,4,5,6-tetrahydropyrimidine-4-carboxylic acid	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:186		1	potassium ion uptake	BIOLOGICAL_PROCESS	GO:1990573	potassium ion import across plasma membrane	NO_EXACT_LABEL_MATCH	potassium ion import across plasma membrane	CANONICAL_LABEL		skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:187		1	response to osmotic stress	BIOLOGICAL_PROCESS	GO:0006970	response to osmotic stress	CANONICAL_LABEL	response to osmotic stress	CANONICAL_LABEL	osmotic response | osmotic stress response	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:188		1	potassium import	BIOLOGICAL_PROCESS	GO:1990573	potassium ion import across plasma membrane	NO_EXACT_LABEL_MATCH	potassium ion import across plasma membrane	CANONICAL_LABEL		skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:189		1	hydroxyl radical	CHEMICAL	CHEBI:29191	hydroxyl	NO_EXACT_LABEL_MATCH	hydroxyl	CANONICAL_LABEL	hydridooxygen(.) | oxidanyl	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:190		1	polyunsaturated fatty acid biosynthesis	BIOLOGICAL_PROCESS	GO:0006636	unsaturated fatty acid biosynthetic process	NO_EXACT_LABEL_MATCH	unsaturated fatty acid biosynthetic process	CANONICAL_LABEL	unsaturated fatty acid anabolism | unsaturated fatty acid biosynthesis | unsaturated fatty acid formation | unsaturated fatty acid synthesis	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:191		1	cis-trans isomerase activity	MOLECULAR_FUNCTION	GO:0016859	cis-trans isomerase activity	CANONICAL_LABEL	cis-trans isomerase activity	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:192		1	branched-chain fatty acids	CHEMICAL	CHEBI:35819	branched-chain fatty acid	NO_EXACT_LABEL_MATCH	branched-chain fatty acid	CANONICAL_LABEL		skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:193		1	decreased temperature	ENVIRONMENTAL_FACTOR	PATO:0001306	decreased temperature	CANONICAL_LABEL	decreased temperature	CANONICAL_LABEL	cold | low temperature	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:194		1	protein folding	BIOLOGICAL_PROCESS	GO:0006457	protein folding	CANONICAL_LABEL	protein folding	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:195		1	mycosporine-like amino acids	CHEMICAL	CHEBI:35738	mycosporine-like amino acid	NO_EXACT_LABEL_MATCH	mycosporine-like amino acid	CANONICAL_LABEL		skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:196		1	polyphosphate	CHEMICAL	CHEBI:16838	polyphosphate	CANONICAL_LABEL	polyphosphate	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:197		1	translation initiation	BIOLOGICAL_PROCESS	GO:0006413	translational initiation	EXACT_SYNONYM	translational initiation	CANONICAL_LABEL	translation initiation	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:198		1	error-prone translesion synthesis	BIOLOGICAL_PROCESS	GO:0042276	error-prone translesion synthesis	CANONICAL_LABEL	error-prone translesion synthesis	CANONICAL_LABEL	mutagenic PRR	skos:exactMatch	EXACT_LEXICAL
mapping	mappings/node_grounding.tsv:199		1	soil ph	ENVIRONMENTAL_FACTOR	ENVO:09200010	acidity of soil	NO_EXACT_LABEL_MATCH	acidity of soil	CANONICAL_LABEL	soil acidity	skos:exactMatch	SEMANTIC_NOT_LEXICAL
mapping	mappings/node_grounding.tsv:200		1	transposition	BIOLOGICAL_PROCESS	GO:0032196	transposition	CANONICAL_LABEL	transposition	CANONICAL_LABEL		skos:exactMatch	EXACT_LEXICAL
